"year","oblast","rayon","Voted","dem","prorus","region","sum"
2019,"Львівська область","місто Дрогобич",31261,0.678001343527078,0.0659607818048047,"Галичина",0.743962125331883
2019,"Львівська область","місто Трускавець",8565,0.643666082895505,0.0868651488616462,"Галичина",0.730531231757151
2019,"Львівська область","Жовківський район",43192,0.65250509353584,0.0437117984812002,"Галичина",0.69621689201704
2019,"Львівська область","Яворівський район",48894,0.635129054689737,0.0502924694236512,"Галичина",0.685421524113388
2019,"Львівська область","Золочівський район",28548,0.650133109149503,0.0534188034188034,"Галичина",0.703551912568306
2019,"Львівська область","Миколаївський район",26052,0.690772301550745,0.0495547366804852,"Галичина",0.74032703823123
2019,"Львівська область","Перемишлянський район",18681,0.723462341416412,0.043680745142123,"Галичина",0.767143086558535
2019,"Львівська область","місто Новий Розділ",7909,0.637375142243014,0.0700467821469212,"Галичина",0.707421924389936
2019,"Львівська область","Сокальський район",39624,0.645593579648698,0.0428023420149404,"Галичина",0.688395921663638
2019,"Львівська область","місто Червоноград",29968,0.597537373198078,0.0738454351308062,"Галичина",0.671382808328884
2019,"Львівська область","Сколівський район",18920,0.587262156448203,0.038107822410148,"Галичина",0.625369978858351
2019,"Львівська область","Старосамбірський район",31882,0.62028730945361,0.0375760617276206,"Галичина",0.657863371181231
2019,"Львівська область","Турківський район",18791,0.616784630940344,0.0419349688680751,"Галичина",0.658719599808419
2019,"Львівська область","місто Самбір",12595,0.619690353314807,0.0670901151250496,"Галичина",0.686780468439857
2019,"Львівська область","Жидачівський район",28840,0.678814147018031,0.0478848821081831,"Галичина",0.726699029126214
2019,"Львівська область","Стрийський район",30145,0.673279150771272,0.0438547022723503,"Галичина",0.717133853043623
2019,"Львівська область","місто Моршин",2202,0.608991825613079,0.0990009082652134,"Галичина",0.707992733878293
2019,"Львівська область","місто Стрий",20031,0.6328690529679,0.0860665967749988,"Галичина",0.718935649742898
2019,"Миколаївська область","Миколаївський район",11614,0.190287583950405,0.228172894782159,"Південний-Схід",0.418460478732564
2019,"Миколаївська область","Очаківський район",5423,0.186428176286188,0.272727272727273,"Південний-Схід",0.459155449013461
2019,"Миколаївська область","місто Очаків",5701,0.156814593930889,0.341869847395194,"Південний-Схід",0.498684441326083
2019,"Миколаївська область","місто Миколаїв",170605,0.159063333431025,0.347205533249319,"Південний-Схід",0.506268866680344
2019,"Миколаївська область","Вітовський район",18004,0.157353921350811,0.250222172850478,"Південний-Схід",0.407576094201289
2019,"Миколаївська область","Баштанський район",12247,0.198089327998694,0.234179799134482,"Південний-Схід",0.432269127133176
2019,"Миколаївська область","Березнегуватський район",6718,0.206609109854123,0.239505805299196,"Південний-Схід",0.446114915153319
2019,"Миколаївська область","Казанківський район",8117,0.141801158063324,0.282863126770974,"Південний-Схід",0.424664284834298
2019,"Миколаївська область","Новобузький район",9963,0.199638663053297,0.198333835190204,"Південний-Схід",0.397972498243501
2019,"Миколаївська область","Новоодеський район",11911,0.199815296784485,0.216858366216103,"Південний-Схід",0.416673663000588
2019,"Миколаївська область","Снігурівський район",12835,0.198363848850799,0.239657187378263,"Південний-Схід",0.438021036229061
2019,"Миколаївська область","Березанський район",8550,0.172514619883041,0.211929824561403,"Південний-Схід",0.384444444444444
2019,"Миколаївська область","Веселинівський район",8215,0.188679245283019,0.177845404747413,"Південний-Схід",0.366524650030432
2019,"Миколаївська область","Вознесенський район",10517,0.147760768279928,0.233811923552344,"Південний-Схід",0.381572691832272
2019,"Миколаївська область","Доманівський район",8110,0.207028360049322,0.208014796547472,"Південний-Схід",0.415043156596794
2019,"Миколаївська область","Єланецький район",5609,0.187555714031022,0.1859511499376,"Південний-Схід",0.373506863968622
2019,"Миколаївська область","місто Вознесенськ",15611,0.146178976362821,0.224777400550894,"Південний-Схід",0.370956376913715
2019,"Миколаївська область","місто Южноукраїнськ",15316,0.205863149647428,0.20436145207626,"Південний-Схід",0.410224601723688
2019,"Миколаївська область","Арбузинський район",7834,0.207684452387031,0.16709216236916,"Південний-Схід",0.374776614756191
2019,"Миколаївська область","Братський район",6400,0.21921875,0.17640625,"Південний-Схід",0.395625
2019,"Миколаївська область","Врадіївський район",5729,0.241752487345086,0.216791761214872,"Південний-Схід",0.458544248559958
2019,"Миколаївська область","Кривоозерський район",8223,0.251003283473185,0.183509668004378,"Південний-Схід",0.434512951477563
2019,"Миколаївська область","Первомайський район",10599,0.252759694310784,0.174167374280593,"Південний-Схід",0.426927068591377
2019,"Миколаївська область","місто Первомайськ",22823,0.206502212680191,0.247250580554704,"Південний-Схід",0.453752793234895
2019,"Одеська область","місто Одеса",326695,0.152224551952127,0.381211833667488,"Південний-Схід",0.533436385619615
2019,"Одеська область","місто Балта",11893,0.314470697048684,0.199529134785168,"Південний-Схід",0.513999831833852
2019,"Одеська область","Балтський район",3233,0.395917104856171,0.162697185276833,"Південний-Схід",0.558614290133003
2019,"Одеська область","Кодимський район",11611,0.255275170097321,0.225992593230557,"Південний-Схід",0.481267763327879
2019,"Одеська область","Подільський район",10979,0.187995263685217,0.293560433554969,"Південний-Схід",0.481555697240186
2019,"Одеська область","Окнянський район",8726,0.217396286958515,0.223813889525556,"Південний-Схід",0.441210176484071
2019,"Одеська область","Савранський район",8012,0.289690464303545,0.169246130803794,"Південний-Схід",0.458936595107339
2019,"Одеська область","місто Подільськ",14849,0.126271129368981,0.295979527240892,"Південний-Схід",0.422250656609873
2019,"Одеська область","Ананьївський район",9133,0.297602102266506,0.218438629147049,"Південний-Схід",0.516040731413555
2019,"Одеська область","Березівський район",11432,0.180545836249125,0.258135059482155,"Південний-Схід",0.438680895731281
2019,"Одеська область","Іванівський район",9283,0.180437358612518,0.233114294947754,"Південний-Схід",0.413551653560271
2019,"Одеська область","Лиманський район",26818,0.146021328958162,0.284323961518383,"Південний-Схід",0.430345290476546
2019,"Одеська область","Любашівський район",10950,0.237077625570776,0.201826484018265,"Південний-Схід",0.438904109589041
2019,"Одеська область","Миколаївський район",6828,0.303016988869361,0.189660222612771,"Південний-Схід",0.492677211482132
2019,"Одеська область","Ширяївський район",11311,0.314826275307223,0.149942533816639,"Південний-Схід",0.464768809123862
2019,"Одеська область","Біляївський район",30638,0.113714994451335,0.301292512566094,"Південний-Схід",0.415007507017429
2019,"Одеська область","Великомихайлівський район",9001,0.16687034773914,0.293634040662149,"Південний-Схід",0.460504388401289
2019,"Одеська область","Роздільнянський район",17389,0.136408074069814,0.360400253033527,"Південний-Схід",0.496808327103341
2019,"Одеська область","Захарівський район",5785,0.195159896283492,0.264822817631806,"Південний-Схід",0.459982713915298
2019,"Одеська область","місто Южне",11176,0.139137437365784,0.36184681460272,"Південний-Схід",0.500984251968504
2019,"Одеська область","місто Біляївка",5325,0.116995305164319,0.307793427230047,"Південний-Схід",0.424788732394366
2019,"Одеська область","Овідіопольський район",28897,0.142506142506142,0.272000553690694,"Південний-Схід",0.414506696196837
2019,"Одеська область","місто Чорноморськ",28836,0.149015119988903,0.361180468858371,"Південний-Схід",0.510195588847274
2019,"Одеська область","місто Теплодар",3582,0.130653266331658,0.334729201563372,"Південний-Схід",0.465382467895031
2019,"Одеська область","Білгород-Дністровський район",21752,0.130148951820522,0.262044869437293,"Південний-Схід",0.392193821257815
2019,"Одеська область","Кілійський район",16369,0.116134156026636,0.300445964933716,"Південний-Схід",0.416580120960352
2019,"Одеська область","Татарбунарський район",13669,0.160728656083108,0.277928158607067,"Південний-Схід",0.438656814690175
2019,"Одеська область","місто Білгород-Дністровський",22364,0.109908781971025,0.373680915757467,"Південний-Схід",0.483589697728492
2019,"Одеська область","Арцизький район",14853,0.0960075405641958,0.353935231939675,"Південний-Схід",0.449942772503871
2019,"Одеська область","Болградський район",21266,0.0526192043637732,0.682121696604909,"Південний-Схід",0.734740900968682
2019,"Одеська область","Саратський район",14450,0.127474048442907,0.291487889273356,"Південний-Схід",0.418961937716263
2019,"Одеська область","Тарутинський район",12396,0.0864795095191997,0.46055179090029,"Південний-Схід",0.54703130041949
2019,"Одеська область","Ізмаїльський район",15892,0.111313868613139,0.46683866096149,"Південний-Схід",0.578152529574629
2019,"Одеська область","Ренійський район",11693,0.0741469255109895,0.565124433421705,"Південний-Схід",0.639271358932695
2019,"Одеська область","місто Ізмаїл",27625,0.124488687782805,0.453538461538462,"Південний-Схід",0.578027149321267
2019,"Полтавська область","місто Полтава",118826,0.252276437816639,0.207387272145827,"Серединний пояс",0.459663709962466
2019,"Полтавська область","Котелевський район",8086,0.230645560227554,0.141108088053426,"Серединний пояс",0.371753648280979
2019,"Полтавська область","Полтавський район",27346,0.246434579097491,0.157756161778688,"Серединний пояс",0.404190740876179
2019,"Полтавська область","місто Кременчук",86935,0.248369471444182,0.216334042675562,"Серединний пояс",0.464703514119745
2019,"Полтавська область","Диканський район",8487,0.294803817603393,0.127842582773654,"Серединний пояс",0.422646400377047
2019,"Полтавська область","Зіньківський район",16070,0.289296826384568,0.159365276913503,"Серединний пояс",0.448662103298071
2019,"Полтавська область","Миргородський район",13508,0.334394432928635,0.148356529464021,"Серединний пояс",0.482750962392656
2019,"Полтавська область","Решетилівський район",11317,0.295131218520809,0.118847751170805,"Серединний пояс",0.413978969691614
2019,"Полтавська область","Шишацький район",9129,0.282725380655055,0.139226640376821,"Серединний пояс",0.421952021031876
2019,"Полтавська область","місто Миргород",16503,0.236926619402533,0.203720535660183,"Серединний пояс",0.440647155062716
2019,"Полтавська область","Великобагачанський район",10610,0.295381715362865,0.157869934024505,"Серединний пояс",0.45325164938737
2019,"Полтавська область","Лубенський район",14651,0.350419766568835,0.139512661251792,"Серединний пояс",0.489932427820627
2019,"Полтавська область","Оржицький район",11116,0.364969413458078,0.12180640518172,"Серединний пояс",0.486775818639799
2019,"Полтавська область","Семенівський район",11430,0.368853893263342,0.128346456692913,"Серединний пояс",0.497200349956255
2019,"Полтавська область","Хорольський район",16072,0.297598307615729,0.148768043802887,"Серединний пояс",0.446366351418616
2019,"Полтавська область","місто Лубни",19689,0.270100055868759,0.187769820712073,"Серединний пояс",0.457869876580832
2019,"Полтавська область","Карлівський район",13088,0.253820293398533,0.156708435207824,"Серединний пояс",0.410528728606357
2019,"Полтавська область","Кобеляцький район",19122,0.277063068716661,0.154429452986089,"Серединний пояс",0.431492521702751
2019,"Полтавська область","місто Кобеляки",14,0.357142857142857,0.357142857142857,"Серединний пояс",0.714285714285714
2019,"Полтавська область","Козельщинський район",8066,0.360029754525167,0.152243987106372,"Серединний пояс",0.51227374163154
2019,"Полтавська область","Машівський район",8179,0.257733219219954,0.139503606797897,"Серединний пояс",0.397236826017851
2019,"Полтавська область","Новосанжарський район",14358,0.28214235966012,0.141106003621674,"Серединний пояс",0.423248363281794
2019,"Полтавська область","Чутівський район",9016,0.250776397515528,0.179902395740905,"Серединний пояс",0.430678793256433
2019,"Полтавська область","Глобинський район",20107,0.304769483264535,0.130004476053116,"Серединний пояс",0.434773959317651
2019,"Полтавська область","Кременчуцький район",16808,0.268860066634936,0.157782008567349,"Серединний пояс",0.426642075202285
2019,"Полтавська область","місто Горішні Плавні",22881,0.181679122415978,0.289148201564617,"Серединний пояс",0.470827323980595
2019,"Полтавська область","місто Гадяч",8946,0.241001564945227,0.159065504135927,"Серединний пояс",0.400067069081154
2019,"Полтавська область","Гадяцький район",13646,0.302652792026968,0.131100688846548,"Серединний пояс",0.433753480873516
2019,"Полтавська область","Гребінківський район",9033,0.365880659802945,0.145688032768737,"Серединний пояс",0.511568692571682
2019,"Полтавська область","Лохвицький район",17342,0.320493599354169,0.152289239995387,"Серединний пояс",0.472782839349556
2019,"Полтавська область","Пирятинський район",12496,0.34106914212548,0.152448783610755,"Серединний пояс",0.493517925736236
2019,"Полтавська область","Чорнухинський район",4925,0.363857868020305,0.133197969543147,"Серединний пояс",0.497055837563452
2019,"Рівненська область","місто Рівне",86952,0.457033765755819,0.135902566933481,"Волинь",0.5929363326893
2019,"Рівненська область","Гощанський район",12725,0.486365422396857,0.106326129666012,"Волинь",0.592691552062868
2019,"Рівненська область","Корецький район",11789,0.435321062006956,0.115616252438714,"Волинь",0.55093731444567
2019,"Рівненська область","Острозький район",9937,0.480426688135252,0.0909731307235584,"Волинь",0.57139981885881
2019,"Рівненська область","Рівненський район",34959,0.434251551817844,0.103893131954575,"Волинь",0.538144683772419
2019,"Рівненська область","місто Острог",4632,0.427245250431779,0.135794473229706,"Волинь",0.563039723661485
2019,"Рівненська область","Демидівський район",6021,0.490284005979073,0.0918452084371367,"Волинь",0.58212921441621
2019,"Рівненська область","Дубенський район",17514,0.468882037227361,0.0920977503711317,"Волинь",0.560979787598493
2019,"Рівненська область","місто Дубно",13090,0.437585943468296,0.108174178762414,"Волинь",0.54576012223071
2019,"Рівненська область","Здолбунівський район",20639,0.45665972188575,0.110276660690925,"Волинь",0.566936382576675
2019,"Рівненська область","Млинівський район",14434,0.495427462934737,0.0955383123181377,"Волинь",0.590965775252875
2019,"Рівненська область","Радивилівський район",13939,0.45641724657436,0.11033790085372,"Волинь",0.56675514742808
2019,"Рівненська область","Володимирецький район",20141,0.464971947768234,0.0712477036889926,"Волинь",0.536219651457227
2019,"Рівненська область","Дубровицький район",17087,0.44741616433546,0.0976765962427577,"Волинь",0.545092760578217
2019,"Рівненська область","Зарічненський район",12189,0.391910739191074,0.10772007547789,"Волинь",0.499630814668964
2019,"Рівненська область","Рокитнівський район",17517,0.376948107552663,0.0945367357424216,"Волинь",0.471484843295085
2019,"Рівненська область","місто Вараш",15401,0.422634893838062,0.109018894876956,"Волинь",0.531653788715019
2019,"Рівненська область","Березнівський район",19489,0.413823182307969,0.100569552055005,"Волинь",0.514392734362974
2019,"Рівненська область","Костопільський район",23220,0.476830318690784,0.085099052540913,"Волинь",0.561929371231697
2019,"Рівненська область","Сарненський район",31542,0.375499334221039,0.0881364529833238,"Волинь",0.463635787204362
2019,"Сумська область","місто Суми",117129,0.287281544280238,0.177189252875035,"Північний-Схід",0.464470797155273
2019,"Сумська область","Білопільський район",17208,0.276847977684798,0.164225941422594,"Північний-Схід",0.441073919107392
2019,"Сумська область","Краснопільський район",10807,0.286943647635792,0.179235680577404,"Північний-Схід",0.466179328213195
2019,"Сумська область","Сумський район",23484,0.284704479645716,0.144566513370806,"Північний-Схід",0.429270993016522
2019,"Сумська область","Глухівський район",9336,0.221936589545844,0.264460154241645,"Північний-Схід",0.486396743787489
2019,"Сумська область","Конотопський район",12261,0.342957344425414,0.143789250468967,"Північний-Схід",0.486746594894381
2019,"Сумська область","Кролевецький район",14608,0.287034501642935,0.191470427163198,"Північний-Схід",0.478504928806134
2019,"Сумська область","Путивльський район",10805,0.166404442387783,0.438130495141138,"Північний-Схід",0.604534937528922
2019,"Сумська область","Середино-Будський район",6163,0.164530261236411,0.424955378873925,"Північний-Схід",0.589485640110336
2019,"Сумська область","Шосткинський район",8213,0.235236819676123,0.19310848654572,"Північний-Схід",0.428345306221843
2019,"Сумська область","Ямпільський район",9070,0.208158765159868,0.285556780595369,"Північний-Схід",0.493715545755237
2019,"Сумська область","місто Глухів",11963,0.206469949009446,0.28437682855471,"Північний-Схід",0.490846777564156
2019,"Сумська область","місто Конотоп",29773,0.228764316662748,0.226715480468881,"Північний-Схід",0.455479797131629
2019,"Сумська область","місто Шостка",28419,0.193180618600232,0.275519898659348,"Північний-Схід",0.46870051725958
2019,"Сумська область","Буринський район",11907,0.359200470311581,0.133114974384816,"Північний-Схід",0.492315444696397
2019,"Сумська область","Липоводолинський район",8439,0.361891219338784,0.105344235098945,"Північний-Схід",0.46723545443773
2019,"Сумська область","Недригайлівський район",11509,0.32192197410722,0.11208619341385,"Північний-Схід",0.43400816752107
2019,"Сумська область","Роменський район",16576,0.366795366795367,0.118906853281853,"Північний-Схід",0.48570222007722
2019,"Сумська область","місто Ромни",18776,0.270345121431615,0.158233915636983,"Північний-Схід",0.428579037068598
2019,"Сумська область","Великописарівський район",8380,0.225894988066826,0.292482100238664,"Північний-Схід",0.518377088305489
2019,"Сумська область","Лебединський район",8027,0.263485735642208,0.152360782359537,"Північний-Схід",0.415846518001744
2019,"Сумська область","Охтирський район",11135,0.260080826223619,0.172429277054333,"Північний-Схід",0.432510103277952
2019,"Сумська область","Тростянецький район",13987,0.232644598555802,0.175448630871524,"Північний-Схід",0.408093229427325
2019,"Сумська область","місто Лебедин",10351,0.222877016713361,0.164814993720413,"Північний-Схід",0.387692010433774
2019,"Сумська область","місто Охтирка",18548,0.210642656890231,0.193983178779383,"Північний-Схід",0.404625835669614
2019,"Тернопільська область","місто Тернопіль",86572,0.583433442683547,0.0910918079748648,"Галичина",0.674525250658411
2019,"Тернопільська область","Збаразький район",22977,0.604604604604605,0.0657614135875005,"Галичина",0.670366018192105
2019,"Тернопільська область","Кременецький район",18280,0.476477024070022,0.12992341356674,"Галичина",0.606400437636761
2019,"Тернопільська область","місто Кременець",6618,0.445905107283167,0.121184647929888,"Галичина",0.567089755213055
2019,"Тернопільська область","Лановецький район",11701,0.569011195624306,0.0787112212631399,"Галичина",0.647722416887445
2019,"Тернопільська область","Підволочиський район",18060,0.608139534883721,0.0529346622369878,"Галичина",0.661074197120709
2019,"Тернопільська область","Шумський район",13583,0.552823382168887,0.0877567547669881,"Галичина",0.640580136935876
2019,"Тернопільська область","місто Бережани",6593,0.573638707720309,0.0817533747914455,"Галичина",0.655392082511755
2019,"Тернопільська область","Бережанський район",10150,0.601182266009852,0.0475862068965517,"Галичина",0.648768472906404
2019,"Тернопільська область","Зборівський район",19140,0.613897596656217,0.0426332288401254,"Галичина",0.656530825496343
2019,"Тернопільська область","місто Зборів",24,0.708333333333333,0.0833333333333333,"Галичина",0.791666666666667
2019,"Тернопільська область","Козівський район",16777,0.624187876259164,0.042617869702569,"Галичина",0.666805745961733
2019,"Тернопільська область","Підгаєцький район",7617,0.6947617172115,0.0334777471445451,"Галичина",0.728239464356046
2019,"Тернопільська область","Тернопільський район",29854,0.578448449119046,0.0586856032692436,"Галичина",0.63713405238829
2019,"Тернопільська область","Бучацький район",25855,0.567356410752272,0.047070199187778,"Галичина",0.61442660994005
2019,"Тернопільська область","місто Бучач",3,0,0.333333333333333,"Галичина",0.333333333333333
2019,"Тернопільська область","Гусятинський район",25809,0.53895927777132,0.0561044596846062,"Галичина",0.595063737455926
2019,"Тернопільська область","Монастириський район",12014,0.591559846845347,0.0373730647577826,"Галичина",0.62893291160313
2019,"Тернопільська область","місто Монастириська",26,0.538461538461538,0,"Галичина",0.538461538461538
2019,"Тернопільська область","Теребовлянський район",27268,0.594359689012762,0.0553029191726566,"Галичина",0.649662608185419
2019,"Тернопільська область","Борщівський район",26586,0.524937937260212,0.0645828631610622,"Галичина",0.589520800421274
2019,"Тернопільська область","Заліщицький район",19565,0.534883720930233,0.0745719396882187,"Галичина",0.609455660618451
2019,"Тернопільська область","Чортківський район",19751,0.600931598400081,0.0519467368740823,"Галичина",0.652878335274163
2019,"Тернопільська область","місто Чортків",10194,0.570531685305081,0.0751422405336473,"Галичина",0.645673925838729
2019,"Харківська область","місто Харків",526018,0.170376298909923,0.426791478618602,"Південний-Схід",0.597167777528526
2019,"Харківська область","Дергачівський район",38475,0.140584795321637,0.344223521767381,"Південний-Схід",0.484808317089019
2019,"Харківська область","Харківський район",67804,0.136791339743968,0.377101645920595,"Південний-Схід",0.513892985664563
2019,"Харківська область","місто Люботин",9740,0.138501026694045,0.350205338809035,"Південний-Схід",0.48870636550308
2019,"Харківська область","Великобурлуцький район",8535,0.115172817809022,0.478500292911541,"Південний-Схід",0.593673110720562
2019,"Харківська область","Вовчанський район",18075,0.101355463347165,0.491286307053942,"Південний-Схід",0.592641770401107
2019,"Харківська область","Дворічанський район",7743,0.103189978044686,0.544104352318223,"Південний-Схід",0.647294330362908
2019,"Харківська область","Печенізький район",3895,0.130937098844673,0.343517329910141,"Південний-Схід",0.474454428754814
2019,"Харківська область","Чугуївський район",18246,0.0787569878329497,0.485421462238299,"Південний-Схід",0.564178450071248
2019,"Харківська область","місто Чугуїв",14675,0.0974446337308347,0.489812606473595,"Південний-Схід",0.587257240204429
2019,"Харківська область","Борівський район",6762,0.148772552499261,0.398254954155575,"Південний-Схід",0.547027506654836
2019,"Харківська область","Ізюмський район",7466,0.166622019823198,0.350656308598982,"Південний-Схід",0.517278328422181
2019,"Харківська область","Куп'янський район",9534,0.111181036291168,0.452276064610866,"Південний-Схід",0.563457100902035
2019,"Харківська область","Шевченківський район",6991,0.134029466456873,0.352310113002432,"Південний-Схід",0.486339579459305
2019,"Харківська область","місто Ізюм",18361,0.119546865639126,0.417243069549589,"Південний-Схід",0.536789935188715
2019,"Харківська область","місто Куп'янськ",20960,0.100906488549618,0.462309160305344,"Південний-Схід",0.563215648854962
2019,"Харківська область","Балаклійський район",31633,0.0944899314007524,0.449941516770461,"Південний-Схід",0.544431448171214
2019,"Харківська область","Барвінківський район",9283,0.137347840137886,0.364752773887752,"Південний-Схід",0.502100614025638
2019,"Харківська область","Близнюківський район",7713,0.183715804485933,0.255153636717231,"Південний-Схід",0.438869441203164
2019,"Харківська область","Первомайський район",6759,0.139813581890812,0.46634117472999,"Південний-Схід",0.606154756620802
2019,"Харківська область","місто Первомайський",11797,0.0943460201746207,0.454861405442061,"Південний-Схід",0.549207425616682
2019,"Харківська область","Зачепилівський район",6108,0.160609037328094,0.24803536345776,"Південний-Схід",0.408644400785855
2019,"Харківська область","Кегичівський район",7549,0.147966618095112,0.280302026758511,"Південний-Схід",0.428268644853623
2019,"Харківська область","Красноградський район",17880,0.10178970917226,0.394351230425056,"Південний-Схід",0.496140939597315
2019,"Харківська область","Лозівський район",10916,0.123854891901796,0.372205936240381,"Південний-Схід",0.496060828142177
2019,"Харківська область","Сахновщинський район",7638,0.189971196648337,0.300209478921184,"Південний-Схід",0.490180675569521
2019,"Харківська область","місто Лозова",24475,0.113626149131767,0.358569969356486,"Південний-Схід",0.472196118488253
2019,"Харківська область","Богодухівський район",15027,0.142743062487522,0.302455579956079,"Південний-Схід",0.445198642443601
2019,"Харківська область","Валківський район",12108,0.164106375949785,0.28980839114635,"Південний-Схід",0.453914767096135
2019,"Харківська область","Золочівський район",10857,0.116975223358202,0.369439071566731,"Південний-Схід",0.486414294924933
2019,"Харківська область","Коломацький район",2771,0.171779141104294,0.230241789967521,"Південний-Схід",0.402020931071815
2019,"Харківська область","Краснокутський район",11205,0.161802766622044,0.280856760374833,"Південний-Схід",0.442659526996876
2019,"Харківська область","смт Краснокутськ",13,0,0.307692307692308,"Південний-Схід",0.307692307692308
2019,"Харківська область","Нововодолазький район",13725,0.140109289617486,0.317231329690346,"Південний-Схід",0.457340619307832
2019,"Харківська область","Зміївський район",28962,0.128444168220427,0.39541468130654,"Південний-Схід",0.523858849526966
2019,"Херсонська область","місто Херсон",117093,0.220534105369236,0.273910481412211,"Південний-Схід",0.494444586781447
2019,"Херсонська область","Білозерський район",19959,0.239040032065735,0.215291347261887,"Південний-Схід",0.454331379327622
2019,"Херсонська область","Бериславський район",15702,0.226659024328111,0.213157559546555,"Південний-Схід",0.439816583874666
2019,"Херсонська область","Великолепетиський район",5845,0.20256629597947,0.244311377245509,"Південний-Схід",0.446877673224979
2019,"Херсонська область","Великоолександрівський район",9251,0.243325045940979,0.191006377688898,"Південний-Схід",0.434331423629878
2019,"Херсонська область","Високопільський район",5468,0.221653255303584,0.203547915142648,"Південний-Схід",0.425201170446233
2019,"Херсонська область","Горностаївський район",6065,0.267930750206101,0.182357790601814,"Південний-Схід",0.450288540807914
2019,"Херсонська область","Нововоронцовський район",7313,0.257076439217831,0.151374265007521,"Південний-Схід",0.408450704225352
2019,"Херсонська область","місто Нова Каховка",26045,0.179650604722596,0.328661931272797,"Південний-Схід",0.508312535995393
2019,"Херсонська область","Верхньорогачицький район",4650,0.245806451612903,0.243440860215054,"Південний-Схід",0.489247311827957
2019,"Херсонська область","Генічеський район",19207,0.167647211953975,0.402405373041079,"Південний-Схід",0.570052584995054
2019,"Херсонська область","Іванівський район",4590,0.245751633986928,0.268191721132898,"Південний-Схід",0.513943355119826
2019,"Херсонська область","Каховський район",11440,0.2125,0.23548951048951,"Південний-Схід",0.44798951048951
2019,"Херсонська область","Нижньосірогозький район",5167,0.183472034062319,0.312560479969034,"Південний-Схід",0.496032514031353
2019,"Херсонська область","Новотроїцький район",11095,0.183415953132041,0.370256872465074,"Південний-Схід",0.553672825597116
2019,"Херсонська область","Чаплинський район",10547,0.212193040675073,0.271641224992889,"Південний-Схід",0.483834265667962
2019,"Херсонська область","місто Каховка",14024,0.178408442669709,0.293354249857387,"Південний-Схід",0.471762692527096
2019,"Херсонська область","місто Гола Пристань",5589,0.227410985865092,0.249955269278941,"Південний-Схід",0.477366255144033
2019,"Херсонська область","Голопристанський район",14082,0.246626899588127,0.211475642664394,"Південний-Схід",0.458102542252521
2019,"Херсонська область","Каланчацький район",8129,0.185631689014639,0.256735145774388,"Південний-Схід",0.442366834789027
2019,"Херсонська область","Скадовський район",16274,0.196141083937569,0.245299250337962,"Південний-Схід",0.441440334275532
2019,"Херсонська область","Олешківський район",22068,0.200108754758021,0.268125793003444,"Південний-Схід",0.468234547761465
2019,"Хмельницька область","місто Хмельницький",104565,0.375469803471525,0.139119208148042,"Серединний пояс",0.514589011619567
2019,"Хмельницька область","Волочиський район",23365,0.384635138026963,0.103316927027605,"Серединний пояс",0.487952065054569
2019,"Хмельницька область","Хмельницький район",22606,0.366672564805804,0.111607537821817,"Серединний пояс",0.478280102627621
2019,"Хмельницька область","Білогірський район",13231,0.297785503741214,0.0740684755498451,"Серединний пояс",0.371853979291059
2019,"Хмельницька область","Ізяславський район",18210,0.353816584294344,0.12668863261944,"Серединний пояс",0.480505216913784
2019,"Хмельницька область","Красилівський район",22766,0.326144250197663,0.104146534305543,"Серединний пояс",0.430290784503206
2019,"Хмельницька область","Теофіпольський район",14112,0.388534580498866,0.0858134920634921,"Серединний пояс",0.474348072562358
2019,"Хмельницька область","місто Нетішин",12635,0.425168183616937,0.122121092204195,"Серединний пояс",0.547289275821132
2019,"Хмельницька область","Полонський район",16782,0.360445715647718,0.124776546299607,"Серединний пояс",0.485222261947324
2019,"Хмельницька область","Славутський район",13065,0.409491006505932,0.108151549942595,"Серединний пояс",0.517642556448527
2019,"Хмельницька область","Шепетівський район",12694,0.368441783519773,0.092563415786986,"Серединний пояс",0.461005199306759
2019,"Хмельницька область","місто Славута",12018,0.279580629056415,0.150857047761691,"Серединний пояс",0.430437676818106
2019,"Хмельницька область","місто Шепетівка",15295,0.300751879699248,0.145472376593658,"Серединний пояс",0.446224256292906
2019,"Хмельницька область","Віньковецький район",10123,0.387632124864171,0.127037439494221,"Серединний пояс",0.514669564358392
2019,"Хмельницька область","Деражнянський район",13213,0.386134867176266,0.106258987360932,"Серединний пояс",0.492393854537198
2019,"Хмельницька область","Летичівський район",12758,0.406568427653237,0.109499921617808,"Серединний пояс",0.516068349271046
2019,"Хмельницька область","Старокостянтинівський район",13092,0.383822181484876,0.0879926672777269,"Серединний пояс",0.471814848762603
2019,"Хмельницька область","Старосинявський район",8983,0.437047756874096,0.110096849604809,"Серединний пояс",0.547144606478905
2019,"Хмельницька область","місто Старокостянтинів",13238,0.290376189756761,0.137483003474845,"Серединний пояс",0.427859193231606
2019,"Хмельницька область","Городоцький район",20433,0.365242499877649,0.0953359761170655,"Серединний пояс",0.460578475994714
2019,"Хмельницька область","Дунаєвецький район",24840,0.32463768115942,0.112117552334944,"Серединний пояс",0.436755233494364
2019,"Хмельницька область","Чемеровецький район",18221,0.363481696943088,0.115141869271719,"Серединний пояс",0.478623566214807
2019,"Хмельницька область","Ярмолинецький район",14663,0.378435517970402,0.12596330900907,"Серединний пояс",0.504398826979472
