"rayon","oblast","pop_2006","pop_2007","pop_2012","pop_2014","pop_2019","ua_2006","ua_2007","ua_2012","ua_2014","ua_2019","ru_2006","ru_2007","ru_2012","ru_2014","ru_2019","rayon_en"
"Поліський район","Київська область, Київ",0.201853997682503,0.384793218597483,0.26997084548105,0.216240875912409,0.740380878352118,0.264426419466976,0.191112252761367,0.0903790087463557,0.652372262773723,0.12320248736883,0.42433371958285,0.31466735165682,0.607288629737609,0.0626520681265207,0.0862806062961523,"Poliske district"
"Попаснянський район","Луганська область",0.0241477618850362,0.0333488685205323,0.0466869572501606,0.0320512820512821,0.33819998078955,0.0129632788323302,0.0112371187406142,0.0368581241448636,0.145299145299145,0.0542214964940928,0.905748190745388,0.916394800890684,0.890319157847709,0.758547008547009,0.581116127173182,"Popasna district"
"Попільнянський район","Житомирська область",0.390622786722697,0.548024413748795,0.512202872759629,0.186484819409225,0.773056417601655,0.191510458473016,0.137006103437199,0.202364306597178,0.723870879309163,0.128909047505371,0.309599131214883,0.250936931148945,0.248315749332655,0.0495510931396066,0.0660459934749741,"Popilnia district"
"Приазовський район","Запорізька область",0.0507075471698113,0.0737689571241341,0.0791259500542888,0.114705610500046,0.497760307157876,0.0490790655884995,0.0449354053548025,0.0771579804560261,0.341621221924392,0.0433312002925313,0.822663971248877,0.828621356799601,0.814467969598263,0.479896478417599,0.383490264192339,"Pryazovske district"
"Прилуцький район","Чернігівська область",0.383834780195822,0.50701046143161,0.52063508753483,0.267606434377309,0.781820336572647,0.171720775359734,0.203542127881235,0.184007149992114,0.626044449496959,0.104941929367149,0.339873944583185,0.231844424187177,0.262131328531623,0.0616722560109134,0.0776250296278739,"Pryluky district"
"Приморський район","Запорізька область",0.105794601177187,0.124314229018326,0.15169724477402,0.104394250513347,0.522825997869027,0.0773290034503755,0.0495506011439244,0.0935881864092565,0.363367556468172,0.0692566183099746,0.733712198092145,0.763336056962764,0.72671482452215,0.437864476386037,0.33374313580854,"Prymorsk district"
"Пулинський район","Житомирська область",0.212715565095108,0.290669757430251,0.313337530353449,0.319984852788034,0.709204518144677,0.194952261120568,0.169881612716284,0.177174206313517,0.528259017324624,0.148401826484018,0.462512027237066,0.466180975246295,0.474772911233025,0.10186500047335,0.11211247296323,"Pulynskyy district"
"Пустомитівський район","Львівська область",0.318090200843399,0.51626939865879,0.353992470175545,0.095724907063197,0.273871056746068,0.568808519762705,0.431156277109927,0.59744167410073,0.88262796682871,0.670008277384347,0.04272746765778,0.0250753914157062,0.0357591060979482,0.00477552187589362,0.0109261473374414,"Pustomyty district"
"Путивльський район","Сумська область",0.185836936004384,0.238577984793479,0.176227515799708,0.123864373783258,0.499953725127256,0.120319064726298,0.104253716007946,0.105169340463458,0.458387410772226,0.0559925960203609,0.581988674420021,0.577847797794369,0.676146491654513,0.337524334847502,0.416658954187876,"Putivl district"
"Путильський район","Чернівецька область",0.335468260745801,0.498095015939662,0.420444897266089,0.21239770482551,0.759179729439553,0.335468260745801,0.261488220200606,0.280438104941416,0.674536732198288,0.0982392097917114,0.197694278394535,0.176891377031335,0.258447953812192,0.0544633618662402,0.0945887910672107,"Putyla district"
"Підволочиський район","Тернопільська область",0.358037506054944,0.526931341811392,0.433261955745896,0.184636229265889,0.606921373200443,0.481385371254584,0.379716067213866,0.45606079690977,0.774265068155691,0.342580287929125,0.0898207736488824,0.0558354176207419,0.0888441029516732,0.0213910330103465,0.0230343300110742,"Pidvolochysk district"
"Підгаєцький район","Тернопільська область",0.234903782349038,0.416734724181454,0.453677266909521,0.12565445026178,0.49993435735854,0.661579296615793,0.530477392530997,0.470316038200256,0.850598354525056,0.450833661546541,0.0394455503944555,0.0273219986635979,0.0581864723835778,0.00495512341062079,0.00840225810686622,"Pidhaitsi district"
"Піщанський район","Вінницька область",0.223412613384758,0.368709754352492,0.434298440979955,0.126297763031146,0.6450969970768,0.21255624598243,0.231178949042054,0.123051224944321,0.754254522102109,0.176454956152006,0.417898721519891,0.318308291597106,0.40692279138827,0.0712833137107995,0.123438745681637,"Pishchanka district"
"Радехівський район","Львівська область",0.423201782304265,0.531013371999355,0.41556429057374,0.168819506803896,0.542653472775876,0.412126034373011,0.397261156758498,0.4969763398594,0.79743731436071,0.405805937250856,0.057511139401655,0.0444014821975189,0.0711694005593771,0.0125025903156731,0.0113492472916569,"Radekhiv district"
"Радивилівський район","Рівненська область",0.345794790911804,0.532389133967959,0.427198651306547,0.13712728081887,0.66174044049071,0.381303550875996,0.245785929881588,0.323798819893228,0.789107699154428,0.236745821077552,0.18206232149708,0.175667517993963,0.215285192469795,0.0408878504672897,0.0645670421120597,"Radyvyliv district"
"Радомишльський район","Житомирська область",0.314421768707483,0.458352298588985,0.439529517699364,0.190451568424681,0.669340774328567,0.261496598639456,0.18813533606433,0.2024312004052,0.679133632080892,0.201395186606209,0.317278911564626,0.282253578111566,0.320839664584389,0.0753763070205676,0.087966515521451,"Radomyshl district"
"Ратнівський район","Волинська область",0.307262368383095,0.479086384071933,0.409539400911464,0.172990293967399,0.705206867435969,0.336001730852445,0.216201027617213,0.271049953541879,0.69679097199647,0.16594427244582,0.215743545362758,0.242533718689788,0.271757886819167,0.0684995123763526,0.0998029833943146,"Ratne district"
"Рахівський район","Закарпатська область",0.223540345506232,0.348158973218541,0.298173204608262,0.102987218682088,0.683786161063331,0.415618849770391,0.378435047812689,0.362487887162186,0.807027883163284,0.172009382329945,0.214465340039361,0.200273215363599,0.301654523920612,0.0433533463479318,0.082584050039093,"Rakhiv district"
"Ренійський район","Одеська область",0.0448481116584565,0.0681422392000449,0.0717563925111095,0.0603504749426793,0.388437526725391,0.0366379310344828,0.0272456603561598,0.117359947548627,0.224205699312152,0.033609852048234,0.786997126436782,0.836750744340206,0.758505135863626,0.596790042581068,0.556657829470623,"Reni district"
"Решетилівський район","Полтавська область",0.261620536657511,0.426064499039799,0.370717517776341,0.158018295150975,0.79164089422992,0.223748151278259,0.180716508840474,0.237718164188752,0.696996680968186,0.0941062118936114,0.402229030213395,0.322627640553606,0.345265029088558,0.0883995790496236,0.0900415304409296,"Reshetylivka district"
"Рогатинський район","Івано-Франківська область",0.256880077300218,0.450212528743642,0.516490180528992,0.127884899371335,0.607689670932358,0.626740149590237,0.490105219148491,0.38223632038065,0.841778827897557,0.322840493601463,0.0313137458397452,0.0299630687756951,0.0837803797173112,0.0105480781401629,0.0255370201096892,"Rohatyn district"
"Рожищенський район","Волинська область",0.446261311319257,0.559934247523468,0.455815560821485,0.219005196733482,0.737739606671645,0.301000158755358,0.231344897694338,0.313487361769352,0.705023509032418,0.19050286283296,0.146967772662327,0.15019249902669,0.207839652448657,0.0386537985647117,0.0366567089868061,"Rozhyshche district"
"Рожнятівський район","Івано-Франківська область",0.209761187658596,0.502699070963557,0.363330327622483,0.0775008345387782,0.619307123394317,0.68705385728176,0.446794708430832,0.555425308085362,0.891203961277401,0.324678863370961,0.0371380463395546,0.0256237981604615,0.0618274721971746,0.00943028819405808,0.0155313351498638,"Rozhnyativ district"
"Роздольненський район","АР Крим, Севастополь",0.122632266492489,0.112419700214133,0.163499716392513,NA,NA,0.0844763770955802,0.0750059481322865,0.108834373227453,NA,NA,0.678586980187241,0.749405186771354,0.698170731707317,NA,NA,"Rozdolne district"
"Роздільнянський район","Одеська область",0.0693387451378319,0.0965815394214913,0.138562293729373,0.103345820953365,0.559836678359883,0.0635041434128192,0.0526362704461381,0.13907797029703,0.432889807518408,0.0658462246247628,0.743277524099442,0.781789009225832,0.692141089108911,0.386836326056065,0.345563287135546,"Rozdilna district"
"Розівський район","Запорізька область",0.0298198996161795,0.0568527918781726,0.124157425527289,0.131753031973539,0.504885993485342,0.0428107469737231,0.0424703891708968,0.0724070450097847,0.345920617420066,0.0651465798045602,0.837614408030706,0.864128595600677,0.778212654924984,0.467199558985667,0.403908794788274,"Rozivka district"
"Рокитнянський район","Київська область, Київ",0.494826720241085,0.57097232079489,0.468686370086999,0.153973281917091,0.733772734857334,0.147513812154696,0.160988881003075,0.231196396618745,0.745007574714227,0.156432504588687,0.260120542440984,0.203039981074048,0.254334546800765,0.0580498553918193,0.0770065075921909,"Rokytne district"
"Рокитнівський район","Рівненська область",0.223097388503816,0.391942814964454,0.276590548296495,0.196453338617,0.763772335445567,0.357102849541413,0.156559574220116,0.231855741441771,0.657123043392114,0.126791117200434,0.295911223132395,0.391398935550289,0.467578458908292,0.0782147810580543,0.0717017754181652,"Rokytne district"
"Романівський район","Житомирська область",0.199285674423796,0.300595977154209,0.339463601532567,0.187842879087119,0.70463921865791,0.226072883531447,0.161596722125652,0.213444792755138,0.682247092385341,0.151637618927339,0.46676711870082,0.377203873851502,0.41574364332985,0.0832418989101017,0.113159888860823,"Romaniv district"
"Роменський район","Сумська область",0.275536949399345,0.473991840577436,0.468812575090108,0.236195522310529,0.799831081081081,0.368074262832181,0.336772320728072,0.220764917901482,0.675341540699184,0.0869329150579151,0.263414634146341,0.135611172132434,0.283139767721266,0.0495039218741884,0.0731780888030888,"Romny district"
"Ружинський район","Житомирська область",0.235177571945119,0.494412207178165,0.54151926416672,0.145445875059609,0.744918872758326,0.24513348853336,0.190629701267999,0.19347784138419,0.775802166360106,0.156276686592656,0.414681262073406,0.261712873415001,0.221071589374156,0.0416922133660331,0.0761742100768574,"Ruzhyn district"
"Рівненський район","Рівненська область",0.316370169306177,0.540959226669972,0.389190889078575,0.131868883870526,0.640550358991962,0.373000839696147,0.229603007394555,0.389482905790916,0.798056525011976,0.279870705683801,0.195922591731922,0.166253563018961,0.197111280830226,0.0317069276215242,0.0505449240538917,"Rivne district"
"Ріпкинський район","Чернігівська область",0.272585434596608,0.323880597014925,0.34895867768595,0.255017709563164,0.697439532205192,0.136292717298304,0.133811710677382,0.115900826446281,0.542935852026761,0.116948702046602,0.452111329206301,0.466934557979334,0.478743801652893,0.15112160566706,0.145742890050501,"Ripky district"
"Савранський район","Одеська область",0.0755020760952462,0.182149192419009,0.25471912667728,0.21364787418366,0.685596605092361,0.104991102448945,0.0941088600504155,0.171707982715488,0.534986005597761,0.116949575636545,0.694686890941446,0.66921856035851,0.510234250625426,0.188724510195922,0.140913629555666,"Savran district"
"Сакський район","АР Крим, Севастополь",0.0611688777339548,0.0656842890641654,0.167362515493509,NA,NA,0.108043504242859,0.119564058836069,0.0653336812577468,NA,NA,0.718919564957571,0.756315284587508,0.732761432578772,NA,NA,"Saki district"
"Самбірський район","Львівська область",0.46072634178391,0.545752289285476,0.459629463223829,0.117974974280451,0.489749200471301,0.399646571059607,0.398747855535503,0.471760446124164,0.857310333277508,0.465578185490658,0.0358186637667369,0.0287413942918254,0.0529111716045141,0.00445008014929301,0.0104359535431746,"Sambir district"
"Саратський район","Одеська область",0.0761510732426675,0.09403827619441,0.130872483221476,0.118867280791539,0.630449826989619,0.0619777158774373,0.0712286015879572,0.134060402684564,0.482224496758785,0.0586159169550173,0.716532852695396,0.762907889301941,0.674944071588367,0.314500170590242,0.276678200692042,"Sarata district"
"Сарненський район","Рівненська область",0.316752591921138,0.541260489955073,0.375723431498079,0.176634528472431,0.736002789930886,0.379751855418957,0.210519623633127,0.348629961587708,0.726825349000703,0.174117050282163,0.19166052914849,0.185301347800288,0.243124199743918,0.0424073516119313,0.0533257244309175,"Sarny district"
"Сахновщинський район","Харківська область",0.10910552470038,0.155025256923881,0.196402636576919,0.212218237704918,0.636423147420791,0.109178602747735,0.127852290541717,0.18813540386549,0.430071721311475,0.0658549358470804,0.669029523531131,0.648057829646403,0.57993520277064,0.295081967213115,0.282403770620581,"Sakhnovshchyna district"
"Свалявський район","Закарпатська область",0.257885536216463,0.335129451964779,0.339149931760577,0.132139686297721,0.656102023245803,0.24618074029034,0.324396547947606,0.235962175862741,0.725263884778534,0.0962656048213517,0.333738694231208,0.270206334603759,0.392327939169429,0.0793134063332347,0.20991175204477,"Svaliava district"
"Сватівський район","Луганська область",0.0615547553484431,0.0774575638873344,0.0953054132061024,0.115650584214291,0.381549136222033,0.0252065240415166,0.0282130199589629,0.074924898391942,0.304586280899769,0.0508354573775135,0.841516627833086,0.843033016228316,0.807445367261589,0.508783085605278,0.549207023506089,"Svatove district"
"Свердловський район","Луганська область",0.0152385559654109,0.0313361744798195,0.0533289168598874,NA,NA,0.0312027574529842,0.0141012785159188,0.0392514077509109,NA,NA,0.900284211162847,0.916395086487842,0.878933421662802,NA,NA,"Sverdlovsk district"
"Світловодський район","Кіровоградська область",0.220848260718826,0.292122125895213,0.344760672703752,0.259587907956084,0.749952207990824,0.161562463885358,0.160698580223646,0.172542043984476,0.482929763874267,0.0818199197094246,0.490812434993644,0.491519035054655,0.446798188874515,0.18153105730185,0.143184859491493,"Svitlovodsk district"
"Семенівський район","Полтавська область",0.225448987390141,0.369875383781831,0.33692142088267,0.218017143781336,0.73753280839895,0.200393034554288,0.209258924808862,0.211625403659849,0.641274462235161,0.110673665791776,0.458431137070801,0.355968936247065,0.418371008252601,0.0912987223030891,0.0977252843394576,"Semenivka district"
"Семенівський район","Чернігівська область",0.177155443675267,0.214027227296226,0.198387274936485,0.165574881409532,0.660360005255551,0.106592196349906,0.0935722901947269,0.145366176957915,0.494126948271967,0.0914465904611746,0.599040276903713,0.604773393072549,0.614713354689053,0.266546193810707,0.189199842333465,"Semenivka district"
"Середино-Будський район","Сумська область",0.0986618733772718,0.13082138490608,0.104764344262295,0.132869937174175,0.500081129320136,0.0930697024166167,0.0748027120151162,0.0818391393442623,0.34674508755514,0.0439720915138731,0.711104453764729,0.734244748249417,0.783299180327869,0.412110680390322,0.40775596300503,"Seredyna-Buda district"
"Синельниківський район","Дніпропетровська область",0.138623031799938,0.214903293517917,0.139201462272234,0.147228559924842,0.703188241141802,0.0408415295726194,0.0638212804238093,0.141714742674359,0.459133002281573,0.0571611162394376,0.634499184051515,0.639162376930381,0.666533386645342,0.309757079586633,0.216005112547043,"Synelnykove district"
"Скадовський район","Херсонська область",0.194212460330717,0.22964701081412,0.220910715252585,0.128577297001232,0.64501659088116,0.105603808251211,0.0789634768414609,0.183009367047485,0.567643434205121,0.110790217524886,0.608902622348422,0.613089165476433,0.560181926471385,0.246884841845817,0.218139363401745,"Skadovsk district"
"Сквирський район","Київська область, Київ",0.435053790447486,0.565330680310783,0.450882261892478,0.151289824400847,0.760195213263805,0.169031771945247,0.163682016297139,0.260912186564854,0.768060401532918,0.14781387886081,0.299426514295282,0.20788326700777,0.26101537509029,0.03843733912944,0.0619066720149753,"Skvyra district"
"Сколівський район","Львівська область",0.275275448686855,0.481503434329347,0.39099235996792,0.0953368671736959,0.461099365750529,0.571478068047952,0.462361842334647,0.542400067536195,0.876085119459169,0.441014799154334,0.0338853856281616,0.0261845821275409,0.045460301380271,0.00541599446877161,0.0140591966173362,"Skole district"
"Славутський район","Хмельницька область",0.299424453698938,0.461621728006298,0.414851125635439,0.176046353941934,0.72177573670111,0.289785222965701,0.243160795119071,0.20079883805374,0.735067496763854,0.161882893226177,0.282158064667072,0.235042314505019,0.348220769789397,0.0410528262343586,0.058017604286261,"Slavuta district"
"Слов'яносербський район","Луганська область",0.0367301850317592,0.0432778812462515,0.0400703525273381,NA,NA,0.0362699070238424,0.0210549575428517,0.0340674466620785,NA,NA,0.877688790696247,0.893494112819218,0.90705054676149,NA,NA,"Slovianoserbsk district"
"Слов'янський район","Донецька область",0.040453074433657,0.0430614953546675,0.0454954549545495,0.0746370043304747,0.274495863495346,0.0142689026184172,0.018581330187288,0.0463954639546396,0.225609238345929,0.0526111685625646,0.901588702559576,0.901489455832473,0.889748897488975,0.585208457162265,0.655894519131334,"Sloviansk district"
"Смілянський район","Черкаська область",0.31613968122969,0.428143204569877,0.36130251166926,0.214294954721863,0.777760747950034,0.174395213287254,0.203042814320457,0.245165592353856,0.675808538163001,0.124300712698291,0.360550884613401,0.297324811945026,0.350244498777506,0.0580206985769728,0.0665951413901448,"Cherkasy district"
"Сновський район","Чернігівська область",0.262707810070566,0.344509403395084,0.354779564963747,0.243131991051454,0.713128038897893,0.138141370649444,0.127843910685356,0.152596049670806,0.549619686800895,0.0974473257698541,0.452876450185385,0.444600972036346,0.459704975414618,0.139597315436242,0.141004862236629,"Snovsk district"
"Снятинський район","Івано-Франківська область",0.39931647638624,0.571803852889667,0.486023686644193,0.219866948896281,0.696298373527762,0.474380247158176,0.352189141856392,0.417201157483369,0.743029936498337,0.237881580001602,0.0557220337304044,0.0408056042031524,0.081829301035172,0.0138191714544905,0.0218732473359506,"Sniatyn district"
"Снігурівський район","Миколаївська область",0.0808729139922978,0.149563318777293,0.162002090349553,0.164039229930984,0.672302298402805,0.112302786864881,0.0812606797038162,0.134885611427244,0.462767889575009,0.0879626022594468,0.704915317404447,0.700778431744826,0.678841017303449,0.312095895386851,0.217763926762758,"Snihurivka district"
"Совєтський район","АР Крим, Севастополь",0.0703479163253045,0.101766032064128,0.200201952204645,NA,NA,0.14686766071331,0.118424348697395,0.0714237630427465,NA,NA,0.649243541427713,0.726077154308617,0.704341972399865,NA,NA,"Sovietskyi district"
"Сокальський район","Львівська область",0.344414311958709,0.542525504892775,0.45997390277749,0.127171673986552,0.509110640016152,0.515073046977517,0.386737455756819,0.468445144052526,0.843425706401337,0.439556834241874,0.0589799667570641,0.0397841626761052,0.0567096787556182,0.00857009600062186,0.0139561881687866,"Sokal district"
"Сокирянський район","Чернівецька область",0.263360217079973,0.379728092610042,0.300315831030399,0.143344025661588,0.761318577262236,0.246476219190473,0.196661731053978,0.206435057244374,0.700431034482759,0.0823814878380778,0.303572774553403,0.345178803786961,0.455428345834978,0.0890136327185245,0.103568680830917,"Sokyriany district"
"Солонянський район","Дніпропетровська область",0.122894215966571,0.191338463859967,0.208362208362208,0.16476389920962,0.709109066267209,0.0578403342863426,0.100699160002012,0.147493647493647,0.513612105654259,0.0785362722020116,0.612315812623708,0.625370957195312,0.607357357357357,0.260285077349186,0.185819245309937,"Solone district"
"Сосницький район","Чернігівська область",0.288034425319267,0.419014626635874,0.485136849737176,0.414382914382914,0.748127445500279,0.134578012215436,0.155735180908391,0.137846655791191,0.448213948213948,0.0903297931805478,0.45446973903387,0.351501154734411,0.340402392604676,0.0832545832545833,0.106763555058692,"Sosnytsia district"
"Софіївський район","Дніпропетровська область",0.123647511421015,0.173517567004583,0.173523527876837,0.284004352557127,0.744264012572027,0.0583072854051455,0.0988751562283016,0.143428720535792,0.39984172519537,0.0560502881089576,0.660254868958884,0.647132342730176,0.651300339218927,0.266297358789198,0.180199057097957,"Sofiyivka district"
"Срібнянський район","Чернігівська область",0.335433834222007,0.509212501706019,0.527110289587184,0.357669237360754,0.732968584539358,0.186621425109064,0.21918929984987,0.136783733826248,0.525621251071123,0.169255206494882,0.39844886088221,0.220963559437696,0.310998151571165,0.0868894601542416,0.0656547829156371,"Sribne district"
"Ставищенський район","Київська область, Київ",0.501996128720058,0.544207317073171,0.431811594202898,0.190705394190871,0.7522030651341,0.138277280425841,0.194567627494457,0.259492753623188,0.728464730290456,0.159961685823755,0.28151463827728,0.203021064301552,0.267463768115942,0.0361825726141079,0.0596743295019157,"Stavyshche district"
"Станично-Луганський район","Луганська область",0.033472939190286,0.0432046979865772,0.0467444289693593,NA,0.248177471192287,0.0117528651667154,0.0118498322147651,0.0456128133704735,NA,0.05220663165321,0.910554852115191,0.901775727069351,0.882486072423398,NA,0.66810378615662,"Stanytsia-Luhanska district"
"Старобешівський район","Донецька область",0.0168497254118822,0.0272258311043179,0.0488605714732439,NA,NA,0.0111083374937594,0.0113361355241371,0.0435836297541336,NA,NA,0.911320519221168,0.923990574449115,0.883125513036001,NA,NA,"Starobesheve district"
"Старобільський район","Луганська область",0.0676125808724617,0.0827963694311647,0.0991488792834544,0.0971360045146727,0.398201438848921,0.0266799051950548,0.0206471281091942,0.0772247226059445,0.32420993227991,0.0515416238437821,0.838062904362309,0.833125476338945,0.801479434962791,0.483916478555305,0.535097636176773,"Starobilsk district"
"Старовижівський район","Волинська область",0.401803066292377,0.544810630451326,0.373473065883452,0.207237534188933,0.719644798840159,0.312243575901533,0.214540771527249,0.286429477337961,0.671505715688337,0.176603841971729,0.176635715828115,0.189896388222209,0.302116013617249,0.0704116698225682,0.0779267850670533,"Stara Vyzhivka district"
"Старокостянтинівський район","Хмельницька область",0.23275461888404,0.366788945952556,0.33561320754717,0.234043895055499,0.711503208065995,0.264460124408133,0.256248471508926,0.22688679245283,0.656281533804238,0.136266422242591,0.364497261164237,0.31430667644901,0.389327830188679,0.0556886982845611,0.0637030247479377,"Starokostiantyniv district"
"Старосамбірський район","Львівська область",0.373235311938279,0.585374831295244,0.402050849140928,0.0957614532160402,0.507245467662004,0.467654959303617,0.357735879923112,0.517330420101301,0.877139266537187,0.433285239319993,0.0364550724052269,0.0311643695554374,0.0607309564008343,0.00468410830572375,0.0132676745499028,"Staryi Sambir district"
"Старосинявський район","Хмельницька область",0.335095652173913,0.42397462043961,0.414961694456963,0.19675572519084,0.707447400645664,0.2592,0.232721504645366,0.228301036502929,0.706583969465649,0.157965045085161,0.288834782608696,0.288163758592039,0.318071203244705,0.0485687022900763,0.0744740064566403,"Stara Syniava district"
"Сторожинецький район","Чернівецька область",0.262813138309112,0.476027301852626,0.477580516672357,0.179527449132726,0.760948540859915,0.390815392200596,0.249895528625157,0.288096050984409,0.728300701497225,0.118008702942233,0.191698166365365,0.198328458002507,0.19591441902811,0.0436952500610756,0.0883069184398579,"Storozhynets district"
"Стрийський район","Львівська область",0.355274343591363,0.582878966204693,0.390004487323312,0.103805777696736,0.450456128711229,0.52947463020087,0.378233612759109,0.563018846757909,0.874130610331085,0.501210814397081,0.025649121954774,0.0169096630077102,0.035618128786179,0.00276120763760452,0.00829324929507381,"Stryi district"
"Сумський район","Сумська область",0.429106196728864,0.586907038149868,0.467659099367324,0.203549552379457,0.750766479305059,0.229497811564156,0.187805396218398,0.214253814663193,0.688393277838857,0.110032362459547,0.243089149965446,0.166833591307779,0.264272422776331,0.0651013035966703,0.0998126383920967,"Sumy district"
"Сімферопольський район","АР Крим, Севастополь",0.0711483763126323,0.0766272788130712,0.181449417879783,NA,NA,0.122063006349164,0.133903133903134,0.0847630252691099,NA,NA,0.691843144655784,0.725063440910435,0.695857551758653,NA,NA,"Simferopol district"
"Талалаївський район","Чернігівська область",0.31501693639443,0.505642864676722,0.600265604249668,0.31413540080299,0.753788523752767,0.211704930372601,0.226347431705516,0.127888446215139,0.573445936591444,0.122765196662694,0.365826119683854,0.212952220229934,0.243160690571049,0.0695002076699432,0.0909245700664056,"Talalaivka district"
"Тальнівський район","Черкаська область",0.452559926501295,0.544881669234001,0.473209249858996,0.163636363636364,0.758839528558477,0.138937609621649,0.142230313214769,0.264420858329488,0.748898927159797,0.147569565520608,0.323978952643448,0.260000933576063,0.22888786340563,0.045115753811406,0.0630448427365925,"Talne district"
"Таращанський район","Київська область, Київ",0.333684738955823,0.508557594865443,0.427515471006188,0.156811477607938,0.72453591606134,0.151807228915663,0.174079495552303,0.218656887462755,0.761061946902655,0.175625504439064,0.408232931726908,0.25064744961153,0.307471922988769,0.0401582193617592,0.0753026634382567,"Tarashcha district"
"Тарутинський район","Одеська область",0.0188079351574045,0.0477158343012002,0.0839633163960838,0.0587497232268064,0.47620200064537,0.0477363306614124,0.0468447541618273,0.0825381088115008,0.375894899992619,0.0335592126492417,0.723299449196185,0.853706929926442,0.771718924278101,0.46571702708687,0.453452726686028,"Tarutyne district"
"Татарбунарський район","Одеська область",0.0533227612864859,0.113974178149072,0.175037328627664,0.114546046208916,0.636842490306533,0.11095693542792,0.0731799934902897,0.142256006515542,0.443280182232346,0.0676713731801887,0.675355567669359,0.731311706629055,0.637776571195873,0.320468597461764,0.250420659887336,"Tatarbunary district"
"Тельманівський район","Донецька область",0.00901774459420149,0.0167914897676859,0.0634805696355298,NA,NA,0.0130902744109377,0.0127367266135572,0.0587738353849867,NA,NA,0.912101231455445,0.946572532557363,0.856142891624427,NA,NA,"Telmanove district"
"Теофіпольський район","Хмельницька область",0.473110790507935,0.564883869593011,0.430496322393226,0.226039896796929,0.765873015873016,0.134072931694941,0.13195184317068,0.239446195685766,0.681706626392298,0.111040249433107,0.268195612158599,0.247975708502024,0.29810247852154,0.0440500912466176,0.0547052154195011,"Teofipol district"
"Теплицький район","Вінницька область",0.256259426847662,0.449339943184983,0.466606614335349,0.176413187425943,0.648030276965422,0.260985419808949,0.225477636049685,0.197207566593746,0.731790618247717,0.226733184242216,0.354449472096531,0.253272433576561,0.300218762064084,0.0569457029344114,0.0988302081541373,"Teplyk district"
"Теребовлянський район","Тернопільська область",0.299008085746521,0.516627978587332,0.392847116950199,0.145102388616874,0.56322429221065,0.567295035727717,0.40518262352551,0.506990062321038,0.830659777639516,0.374358222091829,0.0649445280180519,0.0500023686579184,0.0838526753130088,0.00660048151053642,0.0179331084054569,"Terebovlia district"
"Тернопільський район","Тернопільська область",0.372999536870272,0.520547945205479,0.424234120677372,0.114159661671801,0.517719568567026,0.50553182730407,0.420242690279775,0.511864964103688,0.862736908056179,0.417699470757687,0.0495806103020635,0.0312318676051364,0.051022085822327,0.00686576515428392,0.0165137000066993,"Ternopil district"
"Тетіївський район","Київська область, Київ",0.461278016213639,0.568276234151605,0.430047472772968,0.200050645733097,0.764938751120406,0.145064377682403,0.194281089830051,0.224574141301312,0.723474297290453,0.133552435016433,0.293848354792561,0.18602643647154,0.314213906729964,0.0320967333502152,0.0598296982372274,"Tetiiv district"
"Тиврівський район","Вінницька область",0.425350961895566,0.591390003648304,0.525902744342802,0.17347501378377,0.596060049407741,0.210391443214737,0.165065466780169,0.212710640346654,0.741917698360984,0.307404826756192,0.268068038327267,0.177145405164376,0.232306210881079,0.0484186256328004,0.0746183568759106,"Tyvriv district"
"Тисменицький район","Івано-Франківська область",0.350104152982904,0.533562033351067,0.44803229061554,0.125,0.536074022019208,0.54628708690675,0.417383647337235,0.499188347299609,0.849039124439848,0.40753103771375,0.0404789160583257,0.0230412210379556,0.0390251392971526,0.00659255429162358,0.0154310142890607,"Tysmenytsia district"
"Тлумацький район","Івано-Франківська область",0.303312561495572,0.467047948393962,0.438352166117667,0.138947789557912,0.588465073529412,0.552640209904887,0.429773226042429,0.456698494767127,0.826005201040208,0.316233915441176,0.0590685470646114,0.0516060384385183,0.0809323270650044,0.0107621524304861,0.0255055147058823,"Tlumach district"
"Токмацький район","Запорізька область",0.0687081339712919,0.110123192287092,0.161643835616438,0.167149543124582,0.570120206067544,0.0630622009569378,0.0524906266738083,0.108086610693769,0.381435257410296,0.0635374928448769,0.784401913875598,0.781467595072309,0.709854175872735,0.385112547359037,0.283228391528334,"Tokmak district"
"Томаківський район","Дніпропетровська область",0.117299356364114,0.205272188426143,0.262817237267927,0.181827854027024,0.727526926263463,0.101996584789176,0.107159569489939,0.131919604837336,0.489839344611129,0.0642087821043911,0.576382503612242,0.617844330057713,0.567790836314086,0.274390892648154,0.18827671913836,"Tomakivka district"
"Томашпільський район","Вінницька область",0.233318077803204,0.449878542510121,0.46956261234272,0.127693044251419,0.682053773890508,0.374965675057208,0.230121457489879,0.206890353505093,0.787634224745229,0.208454810495627,0.266407322654462,0.244048582995951,0.288256440982624,0.0393953901921893,0.0843861354065436,"Tomashpil district"
"Тростянецький район","Вінницька область",0.308556326395771,0.501275326050339,0.523486317603965,0.178117367069581,0.667647480981771,0.254294681202511,0.207950334472304,0.195270415858651,0.741028371015219,0.225993971580307,0.33011232243145,0.210789739640984,0.25016160310278,0.0438404208680403,0.0796612602267834,"Trostianets district"
"Тростянецький район","Сумська область",0.272615762036185,0.456406431294547,0.339414168153306,0.274231067459292,0.708229069850576,0.186139221097823,0.178186640145864,0.187949588536571,0.525523391057121,0.0924429827697147,0.358249003373198,0.295126802585778,0.446509754272889,0.107973636598604,0.139772646028455,"Trostianets district"
