"year","Voted","rayon","oblast","pop","ru","ua"
2012,100352,"місто Луцьк","Волинська область",0.344706632653061,0.145049426020408,0.491450095663265
2012,27337,"Камінь-Каширський район","Волинська область",0.460840618941361,0.299484215532063,0.204667666532538
2012,32625,"Ківерцівський район","Волинська область",0.507647509578544,0.167417624521073,0.298727969348659
2012,17900,"Любешівський район","Волинська область",0.277932960893855,0.528659217877095,0.163798882681564
2012,27497,"Маневицький район","Волинська область",0.48245263119613,0.25271847837946,0.233807324435393
2012,396580,"місто Дніпро","Дніпропетровська область",0.203757123405114,0.516344747591911,0.238907660497251
2012,31727,"Дніпровський район","Дніпропетровська область",0.174992908248495,0.582815898130929,0.207741040753932
2012,9523,"Петриківський район","Дніпропетровська область",0.175679932794288,0.59298540375932,0.20434736952641
2012,93119,"місто Кам'янське","Дніпропетровська область",0.214757460883386,0.521859126494056,0.233035148573331
2012,286382,"місто Кривий Ріг","Дніпропетровська область",0.196601043361664,0.573573059759342,0.199768141852491
2012,22002,"Верхньодніпровський район","Дніпропетровська область",0.196891191709845,0.581310789928188,0.18898281974366
2012,10792,"місто Вільногірськ","Дніпропетровська область",0.193383988139362,0.555596738324685,0.219607116382506
2012,17872,"П'ятихатський район","Дніпропетровська область",0.198243061772605,0.620299910474485,0.15034691136974
2012,14264,"Царичанський район","Дніпропетровська область",0.13902131239484,0.692512619181155,0.138951205832866
2012,22541,"місто Жовті Води","Дніпропетровська область",0.18455259305266,0.626680271505257,0.161084246484184
2012,18863,"Нікопольський район","Дніпропетровська область",0.206170810581562,0.597837035466257,0.168424958914277
2012,55119,"місто Нікополь","Дніпропетровська область",0.255683158257588,0.46011357245233,0.257442986991781
2012,17723,"місто Покров","Дніпропетровська область",0.128702815550415,0.694972634429837,0.150369576256841
2012,14743,"Павлоградський район","Дніпропетровська область",0.15783761785254,0.682357729091772,0.127653801804246
2012,51172,"місто Павлоград","Дніпропетровська область",0.170093019620105,0.634057687798015,0.162921128742281
2012,12428,"місто Першотравенськ","Дніпропетровська область",0.158432571612488,0.689330543933054,0.12383327969102
2012,13135,"місто Тернівка","Дніпропетровська область",0.147087933003426,0.707499048344119,0.107194518462124
2012,24933,"Апостолівський район","Дніпропетровська область",0.170416716801027,0.636505835639514,0.162194681747082
2012,19829,"Криворізький район","Дніпропетровська область",0.157900045388068,0.67446669020122,0.140349992435322
2012,11497,"Софіївський район","Дніпропетровська область",0.173523527876837,0.651300339218927,0.143428720535792
2012,12079,"Широківський район","Дніпропетровська область",0.173110356817617,0.655435052570577,0.139746667770511
2012,14672,"Магдалинівський район","Дніпропетровська область",0.128748636859324,0.682320065430752,0.151990185387132
2012,29232,"Новомосковський район","Дніпропетровська область",0.130883962780515,0.664100985221675,0.165264094143404
2012,27499,"місто Новомосковськ","Дніпропетровська область",0.177533728499218,0.538601403687407,0.250736390414197
2012,6175,"Юр'ївський район","Дніпропетровська область",0.205506072874494,0.6182995951417,0.126153846153846
2012,13876,"Васильківський район","Дніпропетровська область",0.147232631882387,0.668996829057365,0.152997982127414
2012,10852,"Межівський район","Дніпропетровська область",0.166420936232952,0.674437891632879,0.135182454847033
2012,15201,"Петропавлівський район","Дніпропетровська область",0.157686994276692,0.674824024735215,0.137359384251036
2012,16578,"Покровський район","Дніпропетровська область",0.187115454216431,0.608396670285921,0.175895765472313
2012,17507,"Синельниківський район","Дніпропетровська область",0.139201462272234,0.666533386645342,0.141714742674359
2012,11847,"місто Синельникове","Дніпропетровська область",0.149573731746434,0.56672575335528,0.245716215075547
2012,15447,"Криничанський район","Дніпропетровська область",0.190975593966466,0.559849809024406,0.22146695151162
2012,17316,"Солонянський район","Дніпропетровська область",0.208362208362208,0.607357357357357,0.147493647493647
2012,11742,"Томаківський район","Дніпропетровська область",0.262817237267927,0.567790836314086,0.131919604837336
2012,17928,"місто Марганець","Дніпропетровська область",0.176595269968764,0.61144578313253,0.189480142793396
2012,464584,"місто Донецьк","Донецька область",0.0508799269884456,0.859906927487817,0.0623073545365316
2012,15541,"Ясинуватський район","Донецька область",0.0460716813589859,0.886429444694679,0.0474872916800721
2012,16135,"місто Авдіївка","Донецька область",0.0556554074992253,0.838053920049582,0.0746823675240161
2012,16475,"місто Ясинувата","Донецька область",0.0576024279210926,0.842670713201821,0.0664036418816388
2012,54278,"Бахмутський район","Донецька область",0.0500202660378054,0.881296289472715,0.0460039058181952
2012,35000,"місто Бахмут","Донецька область",0.0592857142857143,0.861171428571428,0.0538285714285714
2012,23741,"місто Лиман","Донецька область",0.0589275936144223,0.869845415104671,0.0494924392401331
2012,11697,"Олександрівський район","Донецька область",0.050098315807472,0.877746430708729,0.0542019321193468
2012,22222,"Слов'янський район","Донецька область",0.0454954549545495,0.889748897488975,0.0463954639546396
2012,48570,"місто Слов'янськ","Донецька область",0.0630224418365246,0.829215565163681,0.0814288655548693
2012,78103,"місто Краматорськ","Донецька область",0.101571002394274,0.743966300910336,0.118356529198622
2012,10371,"Костянтинівський район","Донецька область",0.0600713528107222,0.864333236910616,0.0524539581525407
2012,19119,"Покровський район","Донецька область",0.0475443276321983,0.899733249646948,0.0396987290130237
2012,25425,"місто Дружківка","Донецька область",0.0668239921337266,0.83630285152409,0.0701278269419862
2012,29456,"місто Костянтинівка","Донецька область",0.0584600760456274,0.846109451385117,0.071802009777295
2012,9158,"Добропільський район","Донецька область",0.0758899322996287,0.829111159641843,0.0699934483511684
2012,27081,"місто Мирноград","Донецька область",0.0403234740223773,0.902293120638086,0.0388833499501496
2012,26339,"місто Добропілля","Донецька область",0.0760089600971943,0.799916473670223,0.0903223356999127
2012,32630,"місто Покровськ","Донецька область",0.0668096843395648,0.843977934416181,0.0645111860251302
2012,100617,"місто Горлівка","Донецька область",0.055755985569039,0.855720206326963,0.059443235238578
2012,12007,"місто Дебальцеве","Донецька область",0.0375614225035396,0.889231281752311,0.0436412092945782
2012,34302,"місто Торецьк","Донецька область",0.0280450119526558,0.925543700075797,0.0296484170019241
2012,49619,"місто Єнакієве","Донецька область",0.0305729660009271,0.920030633426712,0.0321046373365042
2012,33577,"місто Торез","Донецька область",0.0280251362539834,0.914673734997171,0.0378830747237692
2012,12489,"Шахтарський район","Донецька область",0.0309071983345344,0.921931299543598,0.0266634638481864
2012,44726,"місто Харцизьк","Донецька область",0.0478916066717346,0.869225953584045,0.0477798148727809
2012,39111,"місто Шахтарськ","Донецька область",0.019534146403825,0.93855948454399,0.0251080258750735
2012,7775,"місто Жданівка","Донецька область",0.0217363344051447,0.927717041800643,0.0286816720257235
2012,11497,"місто Кіровське","Донецька область",0.0375750195703227,0.897103592241454,0.0394015830216578
2012,163876,"місто Макіївка","Донецька область",0.0467731699577729,0.875320364177793,0.0509226488320437
2012,180517,"місто Маріуполь","Донецька область",0.089376623808284,0.77275270473141,0.0952486469418393
2012,26593,"Великоновосілківський район","Донецька область",0.0738916256157635,0.863197081938856,0.045011845222427
2012,41788,"Мар'їнський район","Донецька область",0.053771417631856,0.874653010433617,0.0504451038575668
2012,7961,"місто Вугледар","Донецька область",0.0829041577691245,0.815098605702801,0.0649415902524808
2012,7307,"місто Новогродівка","Донецька область",0.0819761872177364,0.837416176269331,0.0509100862186944
2012,23607,"місто Селидове","Донецька область",0.0713771339009616,0.844749438725802,0.0554496547634176
2012,51806,"Волноваський район","Донецька область",0.0663243639732849,0.845616337875922,0.0642010577925337
2012,13723,"Нікольський район","Донецька область",0.0940756394374408,0.809371128761933,0.0691539750783356
2012,13081,"Новоазовський район","Донецька область",0.0566470453329256,0.862319394541702,0.0546594297072089
2012,13269,"Мангушський район","Донецька область",0.0756650840304469,0.818524380134147,0.07890572009948
2012,8286,"Тельманівський район","Донецька область",0.0634805696355298,0.856142891624427,0.0587738353849867
2012,22954,"Амвросіївський район","Донецька область",0.0457436612355145,0.884987366036421,0.0448287880108042
2012,25583,"Старобешівський район","Донецька область",0.0488605714732439,0.883125513036001,0.0435836297541336
2012,11223,"місто Докучаєвськ","Донецька область",0.0491847099705961,0.852267664617304,0.0624610175532389
2012,24964,"місто Сніжне","Донецька область",0.036612722320141,0.893246274635475,0.0443037974683544
2012,117307,"місто Житомир","Житомирська область",0.368153648119891,0.291244341769886,0.315403172871184
2012,16873,"Андрушівський район","Житомирська область",0.436792508741777,0.286196882593493,0.232146032122326
2012,16874,"Бердичівський район","Житомирська область",0.447256133696812,0.317115088301529,0.19361147327249
2012,15734,"Попільнянський район","Житомирська область",0.512202872759629,0.248315749332655,0.202364306597178
2012,15547,"Ружинський район","Житомирська область",0.54151926416672,0.221071589374156,0.19347784138419
2012,37773,"місто Бердичів","Житомирська область",0.386890106689964,0.28936012495698,0.2960315569322
2012,14142,"Коростенський район","Житомирська область",0.298826191486353,0.535284966765663,0.131098854476029
2012,8184,"Лугинський район","Житомирська область",0.296676441837732,0.486070381231672,0.181573802541544
2012,27243,"Овруцький район","Житомирська область",0.284440039643211,0.529090041478545,0.143486400176192
2012,19508,"Олевський район","Житомирська область",0.266352265737133,0.531166700840681,0.175825302440025
2012,26221,"місто Коростень","Житомирська область",0.255634796537127,0.531444262232562,0.185118797910072
2012,20514,"Баранівський район","Житомирська область",0.397240908647753,0.367797601637906,0.195232524129863
2012,17003,"Ємільчинський район","Житомирська область",0.351114509204258,0.429277186378874,0.177262835970123
2012,22804,"Новоград-Волинський район","Житомирська область",0.346781266444483,0.411989124714962,0.197026837396948
2012,11119,"Пулинський район","Житомирська область",0.313337530353449,0.474772911233025,0.177174206313517
2012,25170,"місто Новоград-Волинський","Житомирська область",0.299682161303139,0.376042908224076,0.295947556615018
2012,7341,"Брусилівський район","Житомирська область",0.416564500749217,0.343005040185261,0.204195613676611
2012,16060,"Хорошівський район","Житомирська область",0.354607721046077,0.386861768368618,0.21774595267746
2012,17998,"Коростишівський район","Житомирська область",0.413323702633626,0.289865540615624,0.268140904544949
2012,9879,"Малинський район","Житомирська область",0.407632351452576,0.385970239902824,0.156392347403583
2012,4437,"Народицький район","Житомирська область",0.264593193599279,0.578318683795357,0.120126211404102
2012,17769,"Радомишльський район","Житомирська область",0.439529517699364,0.320839664584389,0.2024312004052
2012,14027,"Черняхівський район","Житомирська область",0.375917872674128,0.369430384258929,0.213730662294147
2012,12575,"місто Малин","Житомирська область",0.554592445328032,0.207316103379722,0.211610337972167
2012,30704,"Житомирський район","Житомирська область",0.335233194372069,0.361581552892131,0.270225377800938
2012,14246,"Любарський район","Житомирська область",0.422574757826758,0.345921662220974,0.198441667836586
2012,14355,"Романівський район","Житомирська область",0.339463601532567,0.41574364332985,0.213444792755138
2012,18448,"Чуднівський район","Житомирська область",0.421075455333912,0.339711621856028,0.202515177797051
2012,35689,"Ужгородський район","Закарпатська область",0.2430160553672,0.511782341898064,0.200650060242652
2012,56664,"місто Ужгород","Закарпатська область",0.317997317520824,0.284801637724128,0.37014683043908
2012,3862,"місто Чоп","Закарпатська область",0.262040393578457,0.331693423096841,0.313827032625583
2012,19286,"Берегівський район","Закарпатська область",0.142331224722597,0.608731722493,0.15130146220056
2012,32625,"Іршавський район","Закарпатська область",0.325455938697318,0.297716475095785,0.338360153256705
2012,41174,"Мукачівський район","Закарпатська область",0.301865254772429,0.384903094185651,0.269466167970078
2012,27945,"місто Мукачево","Закарпатська область",0.308355698693863,0.271032385042047,0.379066022544283
2012,13232,"Великоберезнянський район","Закарпатська область",0.321795646916566,0.462288391777509,0.188180169286578
2012,13069,"Воловецький район","Закарпатська область",0.267503251970311,0.50149208049583,0.209044303313184
2012,22307,"Міжгірський район","Закарпатська область",0.296185054018918,0.441206796072982,0.241269556641413
2012,16235,"Перечинський район","Закарпатська область",0.28512473052048,0.50699106867878,0.184970742223591
2012,20516,"Свалявський район","Закарпатська область",0.339149931760577,0.392327939169429,0.235962175862741
2012,42104,"Тячівський район","Закарпатська область",0.265342960288809,0.332129963898917,0.35721071632149
2012,27835,"Хустський район","Закарпатська область",0.221483743488414,0.337740255074546,0.397592958505479
2012,12382,"місто Хуст","Закарпатська область",0.311096753351639,0.197302535939267,0.465191406880956
2012,27863,"Рахівський район","Закарпатська область",0.298173204608262,0.301654523920612,0.362487887162186
2012,45232,"Виноградівський район","Закарпатська область",0.294548107534489,0.346215068977715,0.293575344888574
2012,10025,"місто Берегове","Закарпатська область",0.180947630922693,0.541745635910224,0.218852867830424
2012,334965,"місто Запоріжжя","Запорізька область",0.195489080948756,0.56113623811443,0.205627453614557
2012,13113,"Бердянський район","Запорізька область",0.129261038663921,0.736444749485244,0.0955540303515595
2012,11622,"Більмацький район","Запорізька область",0.179229048356565,0.638272242299088,0.143004646360351
2012,4599,"Розівський район","Запорізька область",0.124157425527289,0.778212654924984,0.0724070450097847
2012,9477,"Чернігівський район","Запорізька область",0.109422813126517,0.774612219056663,0.0900073863036826
2012,54853,"місто Бердянськ","Запорізька область",0.14589903925036,0.672105445463329,0.132080287313365
2012,28419,"Василівський район","Запорізька область",0.126886941834688,0.713888595657834,0.132516978078046
2012,3819,"Великобілозерський район","Запорізька область",0.119141136423147,0.746530505367897,0.111285676878764
2012,17859,"Кам'янсько-Дніпровський район","Запорізька область",0.0718965227616328,0.8190828153872,0.0890307408029565
2012,22087,"Оріхівський район","Запорізька область",0.143568615022411,0.706026169239824,0.124824557431974
2012,25745,"місто Енергодар","Запорізька область",0.144183336570208,0.658652165469023,0.161040978830841
2012,20714,"Мелітопольський район","Запорізька область",0.0929323163078112,0.786231534228058,0.0932702520034759
2012,58831,"місто Мелітополь","Запорізька область",0.122163485237375,0.717767843483878,0.131920246128742
2012,10729,"Веселівський район","Запорізька область",0.108304595022835,0.788889924503681,0.0824867182402833
2012,12758,"Михайлівський район","Запорізька область",0.108245806552751,0.763520928045148,0.106286251763599
2012,14736,"Приазовський район","Запорізька область",0.0791259500542888,0.814467969598263,0.0771579804560261
2012,15643,"Приморський район","Запорізька область",0.15169724477402,0.72671482452215,0.0935881864092565
2012,11315,"Токмацький район","Запорізька область",0.161643835616438,0.709854175872735,0.108086610693769
2012,16440,"Якимівський район","Запорізька область",0.115815085158151,0.776155717761557,0.0861313868613139
2012,15151,"місто Токмак","Запорізька область",0.142366840472576,0.704771962246716,0.131146458979605
2012,25387,"Вільнянський район","Запорізька область",0.0914247449482018,0.599204317170205,0.277622405167999
2012,13649,"Гуляйпільський район","Запорізька область",0.174445014286761,0.612645615063375,0.180819107626932
2012,27270,"Запорізький район","Запорізька область",0.14015401540154,0.683094976164283,0.147854785478548
2012,7972,"Новомиколаївський район","Запорізька область",0.133216256899147,0.59746613146011,0.243100852985449
2012,18861,"Пологівський район","Запорізька область",0.151317533534807,0.543873601611791,0.282116536768994
2012,110687,"місто Івано-Франківськ","Івано-Франківська область",0.311463857544246,0.0946542954457163,0.581360051315873
2012,26426,"Галицький район","Івано-Франківська область",0.45402255354575,0.0686066752440778,0.462007114205707
2012,7585,"місто Бурштин","Івано-Франківська область",0.474620962425841,0.0417930125247198,0.474357284113382
2012,45586,"Тисменицький район","Івано-Франківська область",0.44803229061554,0.0390251392971526,0.499188347299609
2012,23983,"Тлумацький район","Івано-Франківська область",0.438352166117667,0.0809323270650044,0.456698494767127
2012,31882,"Калуський район","Івано-Франківська область",0.424847876544759,0.0681889467411078,0.492158584781381
2012,4042,"місто Рогатин","Івано-Франківська область",0.5,0.0663038099950519,0.423305294408709
2012,21437,"Рогатинський район","Івано-Франківська область",0.516490180528992,0.0837803797173112,0.38223632038065
2012,31347,"місто Калуш","Івано-Франківська область",0.353622356206335,0.067789581140141,0.56748652183622
2012,31239,"Богородчанський район","Івано-Франківська область",0.374915970421588,0.059348890809565,0.545568039950062
2012,35149,"Долинський район","Івано-Франківська область",0.278557000199152,0.0714387322541182,0.632080571282256
2012,33270,"Рожнятівський район","Івано-Франківська область",0.363330327622483,0.0618274721971746,0.555425308085362
2012,9400,"місто Болехів","Івано-Франківська область",0.337978723404255,0.0564893617021277,0.588510638297872
2012,47689,"Коломийський район","Івано-Франківська область",0.483948080270083,0.079347438612678,0.417706389314098
2012,9149,"місто Надвірна","Івано-Франківська область",0.281232921630779,0.0739971581593617,0.629904907640179
2012,37344,"Надвірнянський район","Івано-Франківська область",0.362360754070266,0.0504498714652956,0.565365252784919
2012,9499,"місто Яремче","Івано-Франківська область",0.321402252868723,0.0561111695967997,0.605958521949679
2012,29068,"Городенківський район","Івано-Франківська область",0.443030136232283,0.08892940690794,0.441585248383102
2012,22725,"місто Коломия","Івано-Франківська область",0.362420242024202,0.111111111111111,0.511199119911991
2012,13561,"Верховинський район","Івано-Франківська область",0.323353734975297,0.134282132586092,0.514858786225205
2012,38834,"Косівський район","Івано-Франківська область",0.3421486326415,0.0761188649121904,0.561647010351754
2012,33521,"Снятинський район","Івано-Франківська область",0.486023686644193,0.081829301035172,0.417201157483369
2012,103506,"місто Біла Церква","Київська область, Київ",0.400778698819392,0.222615114099666,0.348549842521207
2012,77313,"Києво-Святошинський район","Київська область, Київ",0.332997038014305,0.291593910467839,0.357779416139588
2012,21067,"Макарівський район","Київська область, Київ",0.308302083827788,0.193003275264632,0.468125504343286
2012,19382,"Сквирський район","Київська область, Київ",0.450882261892478,0.26101537509029,0.260912186564854
2012,16512,"Фастівський район","Київська область, Київ",0.312257751937984,0.255753391472868,0.406189437984496
2012,25021,"місто Фастів","Київська область, Київ",0.243115782742496,0.332880380480396,0.40637864194077
2012,28051,"Білоцерківський район","Київська область, Київ",0.486863213432676,0.274250472353927,0.204876831485509
2012,11578,"Володарський район","Київська область, Київ",0.445931939885991,0.317239592330282,0.2078079115564
2012,13800,"Ставищенський район","Київська область, Київ",0.431811594202898,0.267463768115942,0.259492753623188
2012,17452,"Таращанський район","Київська область, Київ",0.427515471006188,0.307471922988769,0.218656887462755
2012,17905,"Тетіївський район","Київська область, Київ",0.430047472772968,0.314213906729964,0.224574141301312
2012,21647,"Богуславський район","Київська область, Київ",0.296345913983462,0.517669884972514,0.14574767866217
2012,19000,"Кагарлицький район","Київська область, Київ",0.379842105263158,0.389052631578947,0.185736842105263
2012,23563,"Миронівський район","Київська область, Київ",0.34664516402835,0.447990493570428,0.163688834189195
2012,16207,"Рокитнянський район","Київська область, Київ",0.468686370086999,0.254334546800765,0.231196396618745
2012,14068,"місто Переяслав-Хмельницький","Київська область, Київ",0.418040943986352,0.254193915268695,0.273244242251919
2012,4018,"місто Ржищів","Київська область, Київ",0.38899950223992,0.340219014435042,0.216525634644102
2012,30018,"Васильківський район","Київська область, Київ",0.391298554200813,0.318975281497768,0.233026850556333
2012,12210,"Обухівський район","Київська область, Київ",0.437264537264537,0.253398853398853,0.280507780507781
2012,12577,"місто Васильків","Київська область, Київ",0.34936789377435,0.300230579629482,0.306670907211577
2012,3900,"місто Обухів","Київська область, Київ",0.416666666666667,0.236153846153846,0.328974358974359
2012,35172,"місто Ірпінь","Київська область, Київ",0.329352894347777,0.255913795064256,0.382747640168316
2012,26021,"Бородянський район","Київська область, Київ",0.413012566772991,0.272164789977326,0.289881249759809
2012,36591,"Вишгородський район","Київська область, Київ",0.367631384766746,0.268453991418655,0.335847612800962
2012,15678,"Іванківський район","Київська область, Київ",0.390164561806353,0.369690011481056,0.210294680443934
2012,3430,"Поліський район","Київська область, Київ",0.26997084548105,0.607288629737609,0.0903790087463557
2012,13014,"місто Буча","Київська область, Київ",0.374673428615337,0.195635469494391,0.404026433072076
2012,9181,"місто Славутич","Київська область, Київ",0.248774643285045,0.486003703300294,0.229931380023963
2012,19909,"Баришівський район","Київська область, Київ",0.417298709126526,0.272791199959817,0.278467024963584
2012,35309,"Броварський район","Київська область, Київ",0.366818658132487,0.25565719788156,0.35526353054462
2012,7615,"місто Березань","Київська область, Київ",0.369665134602758,0.325279054497702,0.2741956664478
2012,45578,"місто Бровари","Київська область, Київ",0.363201544604853,0.204879547149941,0.405590416428979
2012,27358,"Бориспільський район","Київська область, Київ",0.421997222019154,0.260618466262154,0.291943855544996
2012,9687,"Згурівський район","Київська область, Київ",0.412821306906163,0.343037059977289,0.203468566119542
2012,17460,"Переяслав-Хмельницький район","Київська область, Київ",0.421821305841924,0.344501718213058,0.199770904925544
2012,18891,"Яготинський район","Київська область, Київ",0.388227198136679,0.339103276692605,0.241014239584988
2012,27313,"місто Бориспіль","Київська область, Київ",0.382418628491927,0.22059092739721,0.36817632629151
2012,99092,"місто Кропивницький","Кіровоградська область",0.354720865458362,0.336999959633472,0.282111573083599
2012,11392,"Бобринецький район","Кіровоградська область",0.433023174157303,0.372629915730337,0.154582162921348
2012,6294,"Вільшанський район","Кіровоградська область",0.354305687956784,0.446615824594852,0.167778836987607
2012,14821,"Добровеличківський район","Кіровоградська область",0.383577356453681,0.39950070845422,0.181364280412928
2012,15499,"Кіровоградський район","Кіровоградська область",0.333376346861088,0.450738757339183,0.187883089231563
2012,6656,"Компаніївський район","Кіровоградська область",0.361478365384615,0.465745192307692,0.140024038461538
2012,16793,"Новоукраїнський район","Кіровоградська область",0.370630619901149,0.451378550586554,0.150598463645567
2012,17632,"Гайворонський район","Кіровоградська область",0.458824863883848,0.318001361161524,0.200657894736842
2012,15021,"Голованівський район","Кіровоградська область",0.290460022634978,0.457093402569736,0.222222222222222
2012,17129,"Маловисківський район","Кіровоградська область",0.334286881896199,0.463249459980151,0.172280927082725
2012,12151,"Новоархангельський район","Кіровоградська область",0.418154884371657,0.358406715496667,0.187227388692289
2012,12654,"Новомиргородський район","Кіровоградська область",0.411569464201043,0.342816500711238,0.211237553342816
2012,11179,"Благовіщенський район","Кіровоградська область",0.447893371500134,0.318543698005188,0.202254226675016
2012,10488,"Знам'янський район","Кіровоградська область",0.269641495041953,0.501430205949657,0.196319603356217
2012,6838,"Новгородківський район","Кіровоградська область",0.321585258847616,0.463000877449547,0.184410646387833
2012,13008,"Олександрівський район","Кіровоградська область",0.33809963099631,0.414437269372694,0.220940959409594
2012,8146,"Онуфріївський район","Кіровоградська область",0.318684016695311,0.460225877731402,0.184139454947213
2012,6184,"Світловодський район","Кіровоградська область",0.344760672703752,0.446798188874515,0.172542043984476
2012,12904,"місто Знам'янка","Кіровоградська область",0.229618722876627,0.471326720396776,0.269993800371978
2012,21520,"місто Світловодськ","Кіровоградська область",0.306133828996283,0.362267657992565,0.307481412639405
2012,14192,"Долинський район","Кіровоградська область",0.375211386696731,0.433906426155581,0.16326099210823
2012,14658,"Олександрійський район","Кіровоградська область",0.202346841315323,0.644153363351071,0.129008050211489
2012,10785,"Петрівський район","Кіровоградська область",0.283356513676402,0.539731108020399,0.148076031525267
2012,6539,"Устинівський район","Кіровоградська область",0.398226028444716,0.450527603609115,0.114390579599327
2012,33473,"місто Олександрія","Кіровоградська область",0.250380904012189,0.474860335195531,0.247303797090192
2012,33334,"Лутугинський район","Луганська область",0.0552888942221156,0.859002819943601,0.0525289494210116
2012,198091,"місто Луганськ","Луганська область",0.0787012029824676,0.7777688032268,0.101175722269058
2012,20495,"Новоайдарський район","Луганська область",0.0568431324713345,0.870456208831422,0.0467919004635277
2012,35813,"Попаснянський район","Луганська область",0.0466869572501606,0.890319157847709,0.0368581241448636
2012,50070,"місто Сєвєродонецьк","Луганська область",0.078070701018574,0.803295386458957,0.0864589574595566
2012,34948,"місто Стаханов","Луганська область",0.0562836213803365,0.853868604784251,0.0573709511273893
2012,1817,"місто Алмазна","Луганська область",0.0484314804623005,0.877820583379196,0.0478811227297744
2012,52001,"місто Лисичанськ","Луганська область",0.0565373742812638,0.848849060594989,0.0646333724351455
2012,17231,"місто Первомайськ","Луганська область",0.0607045441355696,0.861354535430329,0.0481689977366375
2012,4394,"місто Ірміно","Луганська область",0.0473372781065089,0.883705052344106,0.0373236231224397
2012,33927,"Перевальський район","Луганська область",0.0362248356765998,0.897308927992454,0.0357237598372977
2012,53665,"місто Красний Луч","Луганська область",0.0477965154197335,0.864250442560328,0.052697288735675
2012,14005,"Краснодонський район","Луганська область",0.0544091395930025,0.872831131738665,0.0369867904319886
2012,44583,"місто Краснодон","Луганська область",0.0541461992239194,0.858219500706547,0.0473274566538815
2012,16285,"Антрацитівський район","Луганська область",0.0461774639238563,0.910469757445502,0.0284310715382254
2012,45689,"місто Алчевськ","Луганська область",0.0646107378143536,0.822167261266388,0.0710017728556108
2012,32260,"місто Антрацит","Луганська область",0.0437693738375697,0.885089894606323,0.0466831990080595
2012,36832,"місто Ровеньки","Луганська область",0.0895145525629887,0.828437228496959,0.0534317984361425
2012,42289,"місто Свердловськ","Луганська область",0.0644848542174088,0.846248433398756,0.0546004871243113
2012,6038,"Свердловський район","Луганська область",0.0533289168598874,0.878933421662802,0.0392514077509109
2012,22263,"місто Брянка","Луганська область",0.0576741679019,0.879845483537708,0.0353501325068499
2012,14412,"місто Кіровськ","Луганська область",0.0493338884263114,0.890438523452678,0.0367749097973911
2012,23679,"місто Рубіжне","Луганська область",0.0626293340090375,0.847882089615271,0.0657544659825162
2012,10298,"Білокуракинський район","Луганська область",0.133715284521266,0.785006797436395,0.0567100407846184
2012,18470,"Кремінський район","Луганська область",0.0781808337845154,0.832539252842447,0.0669193286410395
2012,16977,"Сватівський район","Луганська область",0.0953054132061024,0.807445367261589,0.074924898391942
2012,22441,"Старобільський район","Луганська область",0.0991488792834544,0.801479434962791,0.0772247226059445
2012,10897,"Троїцький район","Луганська область",0.0683674405799761,0.865375791502248,0.0410204643479857
2012,15338,"Біловодський район","Луганська область",0.0449211109662277,0.910353370713261,0.0301864649889164
2012,9019,"Марківський район","Луганська область",0.0957977602838452,0.817163765384189,0.0635325424104668
2012,6196,"Міловський район","Луганська область",0.0760167850225952,0.850710135571336,0.0435765009683667
2012,16064,"Новопсковський район","Луганська область",0.0867778884462152,0.816733067729084,0.0679158366533865
2012,26154,"Слов'яносербський район","Луганська область",0.0400703525273381,0.90705054676149,0.0340674466620785
2012,22976,"Станично-Луганський район","Луганська область",0.0467444289693593,0.882486072423398,0.0456128133704735
2012,385855,"місто Львів","Львівська область",0.27644322349069,0.104168664394656,0.606442834743621
2012,66137,"Пустомитівський район","Львівська область",0.353992470175545,0.0357591060979482,0.59744167410073
2012,31492,"Бродівський район","Львівська область",0.356725517591769,0.0973898132859139,0.528388162072907
2012,25784,"Буський район","Львівська область",0.416421036301582,0.0680654669562519,0.498409866583928
2012,31663,"Кам'янка-Бузький район","Львівська область",0.422448915137542,0.0658813125730348,0.498847234942993
2012,26458,"Радехівський район","Львівська область",0.41556429057374,0.0711694005593771,0.4969763398594
2012,39804,"Городоцький район","Львівська область",0.386770173851874,0.0443171540548689,0.556325997387197
2012,31380,"Мостиський район","Львівська область",0.366539196940727,0.0606437221159974,0.555927342256214
2012,37837,"Самбірський район","Львівська область",0.459629463223829,0.0529111716045141,0.471760446124164
2012,39666,"Дрогобицький район","Львівська область",0.430973629808904,0.0474209650582363,0.505596732718197
2012,18239,"місто Борислав","Львівська область",0.345907122100992,0.0640934261746806,0.575579801524206
2012,43828,"місто Дрогобич","Львівська область",0.33588117185361,0.0754996805694989,0.574039426850415
2012,10562,"місто Трускавець","Львівська область",0.301174020071956,0.0788676387047908,0.604715016095436
2012,57051,"Жовківський район","Львівська область",0.412630804017458,0.0438730258891168,0.529946889625072
2012,62501,"Яворівський район","Львівська область",0.416169341290539,0.0446072862834195,0.526103582342683
2012,35271,"Золочівський район","Львівська область",0.371778514927277,0.0922003912562729,0.515437611635621
2012,34560,"Миколаївський район","Львівська область",0.409664351851852,0.0627025462962963,0.509288194444444
2012,23374,"Перемишлянський район","Львівська область",0.419953794814751,0.080217335500984,0.480362796269359
2012,10872,"місто Новий Розділ","Львівська область",0.409216335540839,0.0573031640912436,0.521155261221486
2012,48281,"Сокальський район","Львівська область",0.45997390277749,0.0567096787556182,0.468445144052526
2012,40881,"місто Червоноград","Львівська область",0.393043223013136,0.0919253442919694,0.503143269489494
